estado,integridad_nodo,ruta,ecosistema,municipio,nomenclatura_nodo,labeled,ecosistema_str,coord_longitud,cumulo,estado_str,fecha_foto,coord_latitud,ultima_modificacion,id,municipio_str
Chiapas,Degradado,92/3_92_0_1339/HLPXGM09049201/2021-07-29/images_videos/e255e05d7a8628e597702efa9b733603_0055.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1339,true,Selvas humedas,-90.8071,92,Chiapas,2021-07-08T15:41:37Z,16.1478,2023-04-01T03:26:12.071Z,1b4f346a-5761-41c4-9ee1-c06643bec059,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1339/HLPXGM09049201/2021-07-29/images_videos/e932de796cf531653060ec6b3b9c564d_0056.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1339,true,Selvas humedas,-90.8071,92,Chiapas,2021-07-08T15:41:38Z,16.1478,2023-04-01T03:26:12.061Z,bd53d5e3-9eef-46e5-a550-662a7dc20bca,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1339/HLPXGM09049201/2021-07-29/images_videos/bf24b94e79c09ac1811dcc59bbdf5f2d_0058.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1339,true,Selvas humedas,-90.8071,92,Chiapas,2021-07-08T15:42:05Z,16.1478,2023-04-01T03:26:12.016Z,55d09c70-fef2-4bb6-8b29-a78e8ad69482,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1339/HLPXGM09049201/2021-07-29/images_videos/68dc231bff6a54670f8dd70c5c4007d2_0059.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1339,true,Selvas humedas,-90.8071,92,Chiapas,2021-07-08T15:42:06Z,16.1478,2023-04-01T03:26:11.775Z,a2f10dfd-3fbc-45d5-8ae4-a29c338e5495,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1339/HLPXGM09049201/2021-07-29/images_videos/9c9d16e211f5b32c9e8b5ed48ee49811_0062.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1339,true,Selvas humedas,-90.8071,92,Chiapas,2021-07-08T15:42:27Z,16.1478,2023-04-01T03:26:11.730Z,da689030-15c7-4805-aa52-7e8219493416,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1339/HLPXGM09049201/2021-07-29/images_videos/04fb2ffca1a1301ffa814d5955580e73_0064.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1339,true,Selvas humedas,-90.8071,92,Chiapas,2021-07-08T15:42:48Z,16.1478,2023-04-01T03:26:11.700Z,b489fa5d-5891-40ae-80e4-19facf93f1b2,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1339/HLPXGM09049201/2021-07-29/images_videos/66acc58ce959e222f8c81defb51c4aab_0065.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1339,true,Selvas humedas,-90.8071,92,Chiapas,2021-07-08T15:42:49Z,16.1478,2023-04-01T03:26:11.785Z,d5370b47-9bb5-42be-ae74-b89b36f1c90c,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1339/HLPXGM09049201/2021-07-29/images_videos/0f29c453da702f7d8394503e2b293004_0061.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1339,true,Selvas humedas,-90.8071,92,Chiapas,2021-07-08T15:42:26Z,16.1478,2023-04-01T03:26:11.735Z,7cfe40a8-8d5d-4b3e-bf0b-b0eaed68fa22,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1339/HLPXGM09049201/2021-07-29/images_videos/8536400c85b6f9684a4acfa32d8083b1_0053.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1339,true,Selvas humedas,-90.8071,92,Chiapas,2021-07-08T11:50:11Z,16.1478,2023-04-01T03:26:11.770Z,7a0400eb-d31b-4b78-807b-c981adeaac31,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1339/HLPXGM09049201/2021-07-29/images_videos/8f8909442d8f1e3135a97cdb48c3bb93_0068.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1339,true,Selvas humedas,-90.8071,92,Chiapas,2021-07-08T15:43:41Z,16.1478,2023-04-01T03:26:11.765Z,5df5f1dd-c0f1-4d89-9ab6-75ba5fcb1048,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1339/HLPXGM09049201/2021-07-29/images_videos/70fc3724a3c1cf01c629cb8f95bdcf20_0076.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1339,true,Selvas humedas,-90.8071,92,Chiapas,2021-07-12T16:33:37Z,16.1478,2023-04-01T03:26:11.690Z,3c1ac3e6-f453-49c7-b788-4cd8c1fb18eb,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1339/HLPXGM09049201/2021-07-29/images_videos/8cbc92210aca4d261f65d1f9f3c616b1_0079.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1339,true,Selvas humedas,-90.8071,92,Chiapas,2021-07-18T08:38:47Z,16.1478,2023-04-01T03:26:11.740Z,a286a0e2-993e-4721-978d-d92e1c47fbc7,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1339/HLPXGM09049201/2021-07-29/images_videos/ea1676ee91c62bcd6da20d1d714d337f_0080.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1339,true,Selvas humedas,-90.8071,92,Chiapas,2021-07-18T08:38:49Z,16.1478,2023-04-01T03:26:12.081Z,040a7514-eb48-4eea-8895-46bcef601b81,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1339/HLPXGM09049201/2021-07-29/images_videos/43214f7aa92ffd8b1117a72cfb9db947_0086.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1339,true,Selvas humedas,-90.8071,92,Chiapas,2021-07-18T09:52:44Z,16.1478,2023-04-01T03:26:11.795Z,7afcfccb-c5c3-4eb2-a8d6-fbac699dd714,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1339/HLPXGM09049201/2021-07-29/images_videos/cdde72c18fc938e53474c7106609c4bc_0077.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1339,true,Selvas humedas,-90.8071,92,Chiapas,2021-07-12T16:33:38Z,16.1478,2023-04-01T03:26:12.107Z,e6bd1c95-7b06-42e2-a876-4346476a288d,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1339/HLPXGM09049201/2021-07-29/images_videos/8bef7ca8c9a0a8f1c5ffdf405f9bee97_0067.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1339,true,Selvas humedas,-90.8071,92,Chiapas,2021-07-08T15:43:40Z,16.1478,2023-04-01T03:26:11.820Z,174c56d0-185c-4eac-9a95-80f285c48806,Marqués de Comillas
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/0b850529ddaab1bc8591fb4bba72fadb_0004.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9086,92,Chiapas,2021-07-29T07:08:33Z,16.1619,2023-04-01T03:25:25.964Z,66929aea-9d72-47ff-8b39-fa5739409e8f,Ocosingo
Chiapas,Degradado,92/3_92_0_1339/HLPXGM09049201/2021-07-29/images_videos/9b2d15cb995fb41922cb4f83fe6f5d4a_0094.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1339,true,Selvas humedas,-90.8071,92,Chiapas,2021-07-30T21:33:23Z,16.1478,2023-04-01T03:26:11.860Z,6cf9d791-63bf-4326-a54f-7c76ad0c6683,Marqués de Comillas
Chiapas,Integro,92/3_92_1_1338/HLPXGM09049271/2021-07-28/images_videos/889d39e27fda1b68249b133fbd5ebcad_0002.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9129,92,Chiapas,2021-07-29T19:02:21Z,16.1666,2023-04-01T03:27:42.408Z,97f80239-da08-458e-ae97-f1b971519d73,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09049514/2021-07-28/images_videos/f410df19eb07cd60e5e265ed6775c94f_0043.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9133,92,Chiapas,2021-07-29T22:51:53Z,16.1587,2023-04-01T03:27:45.119Z,1fbbcfd3-eb45-45d6-8133-2c89c9056286,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09049514/2021-07-28/images_videos/a0757bf5165809035170280623f0788b_0044.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9133,92,Chiapas,2021-07-29T22:51:54Z,16.1587,2023-04-01T03:27:41.314Z,702457ce-8c98-40f8-8055-dde1b5017557,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/3403a8e4f709c6ea90b2287dd70c3824_0005.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9086,92,Chiapas,2021-07-29T07:08:34Z,16.1619,2023-04-01T03:25:26.015Z,e02dfb61-91e7-4cb6-b55e-d19d881fc5e7,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/36c9323d0b2ef3a56e609d5e2f4fdcbd_0007.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9086,92,Chiapas,2021-07-29T21:53:17Z,16.1619,2023-04-01T03:25:25.864Z,ad95b9c7-b02c-46da-83a5-1f37fbe0f3e4,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/a4de4afd3f9b495b4784bede9dae889d_0008.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9086,92,Chiapas,2021-07-29T21:53:18Z,16.1619,2023-04-01T03:25:25.838Z,2e0290b0-dab1-4fb4-b4f0-a3b46cec4466,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/1a710efd9ae9309d0537059ffbdfcfee_0010.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9086,92,Chiapas,2021-07-29T21:53:31Z,16.1619,2023-04-01T03:25:25.808Z,5c6c47ec-17f6-4036-a46b-449971c6a395,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/38a8465e73e4175941835f43abab1450_0011.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9086,92,Chiapas,2021-07-29T21:53:32Z,16.1619,2023-04-01T03:25:25.884Z,1afc12ea-8d7c-4b9a-b719-abd03242b867,Ocosingo
Chiapas,Degradado,92/3_92_0_1339/HLPXGM09049201/2021-07-29/images_videos/04a5ccd72e6d6e0285ded2c21f82b102_0095.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1339,true,Selvas humedas,-90.8071,92,Chiapas,2021-07-30T21:33:24Z,16.1478,2023-04-01T03:26:11.800Z,4a26af1e-3da6-4369-a510-11182dcaf780,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1339/HLPXGM09048925/2021-07-29/images_videos/f1fbf1d7df5024f78156c80339067f3c_0055.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1339,true,Selvas humedas,-90.8138,92,Chiapas,2021-08-02T05:16:00Z,16.1566,2023-04-01T03:27:44.877Z,e2d2dc22-9ec4-48e0-86c1-b8749a19b33d,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1339/HLPXGM09048925/2021-07-29/images_videos/d7bfa223ec7660eeb36b0eccf9670ca7_0056.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1339,true,Selvas humedas,-90.8138,92,Chiapas,2021-08-02T05:16:01Z,16.1566,2023-04-01T03:27:45.004Z,b28d3ffe-e133-464c-9c28-a71cbd9cd757,Marqués de Comillas
Chiapas,Integro,92/3_92_1_1338/HLPXGM09049514/2021-07-28/images_videos/2254083de612d77d6894f7fadf9e54d1_0046.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9133,92,Chiapas,2021-07-31T02:29:32Z,16.1587,2023-04-01T03:27:41.757Z,55d99e89-ee56-4e60-97a9-132c06a5aa70,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09049514/2021-07-28/images_videos/d45fedc4bb362a78569a6681d03d9ed6_0047.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9133,92,Chiapas,2021-07-31T02:29:33Z,16.1587,2023-04-01T03:27:45.079Z,5a6e1e6c-351e-4465-9bbc-9ab7b953dcba,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/c9afa5242d964589a326331b3015e6d5_0013.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9086,92,Chiapas,2021-08-02T11:35:32Z,16.1619,2023-04-01T03:25:25.813Z,d04d5443-044d-43e2-93d7-d66e041e8fee,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/44d894a82a93c1206e351586cc15f68a_0014.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9086,92,Chiapas,2021-08-02T11:35:33Z,16.1619,2023-04-01T03:25:25.894Z,0f49c62d-baef-4501-823a-450c0d64950b,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048594/2021-07-28/images_videos/0a499c637c39611993f51ea52e4cfad2_0019.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9048,92,Chiapas,2021-07-31T14:31:45Z,16.1693,2023-04-01T03:25:14.011Z,b0822c9d-a554-477d-9bc2-c36fb055d346,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048594/2021-07-28/images_videos/1952643074f8b61b443fa4aaeaa809e8_0020.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9048,92,Chiapas,2021-07-31T14:31:46Z,16.1693,2023-04-01T03:25:14.092Z,39998779-c997-4957-86c4-d7effc3e6fa9,Ocosingo
Sonora,Degradado,95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/18f8c73cba82aef837a1639d3e2f37b6_0104.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.952,95,Sonora,2021-08-04T16:11:45Z,31.254,2023-04-01T03:29:10.368Z,663e4e94-e0b1-4a17-9faa-7bf6a17de044,Municipio de Agua Prieta
Sonora,Degradado,95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/f9577498cddb89f28b0d51bf5b49c1a6_0103.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.952,95,Sonora,2021-08-04T16:11:44Z,31.254,2023-04-01T03:29:07.257Z,27283b7e-f1d1-4375-91b7-52ffb73fd518,Municipio de Agua Prieta
Sonora,Integro,95/1_95_1_1350/HLPXGM09048973/2021-08-05/images_videos/54eb25c70c4e63700d1d4f4785f7518e_0064.JPG,Bosques templados,Municipio de Agua Prieta,1_95_1_1350,true,Bosques templados,-108.94,95,Sonora,2021-08-04T18:03:07Z,31.1979,2023-04-01T03:28:44.704Z,337d2e3f-339a-46d5-b5bb-bc8810ce6d32,Municipio de Agua Prieta
Sonora,Integro,95/1_95_1_1350/HLPXGM09048973/2021-08-05/images_videos/26a65d86f77201ef0f6c0176ec2ce265_0061.JPG,Bosques templados,Municipio de Agua Prieta,1_95_1_1350,true,Bosques templados,-108.94,95,Sonora,2021-08-04T18:02:53Z,31.1979,2023-04-01T03:29:01.092Z,d614440c-6fd0-43fb-80ec-8ec7872fa0e8,Municipio de Agua Prieta
Sonora,Integro,95/1_95_1_1350/HLPXGM09048973/2021-08-05/images_videos/1c1b143f8d9c5ddfa720def05dbc68e5_0062.JPG,Bosques templados,Municipio de Agua Prieta,1_95_1_1350,true,Bosques templados,-108.94,95,Sonora,2021-08-04T18:02:54Z,31.1979,2023-04-01T03:29:01.057Z,aa5704cf-fdf6-4431-86a9-622eb16d44b5,Municipio de Agua Prieta
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/9a7f6e052e5464fba36d94143642e9a1_0004.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.9688,13,Campeche,2021-08-04T12:15:26Z,18.0872,2023-04-01T03:24:37.674Z,360af070-288c-42e1-91f3-7d883249505c,Palizada
Campeche,Degradado,13/3_13_0_1399/HLPXGM09048449/2021-08-03/images_videos/f67e2cfcf3f02e74c42f9c8ec017c4d4_0005.JPG,Selvas humedas,Palizada,3_13_0_1399,true,Selvas humedas,-91.9688,13,Campeche,2021-08-04T12:15:27Z,18.0872,2023-04-01T03:24:37.419Z,333a3c24-8042-49bf-b3af-569b0de7a599,Palizada
Chiapas,Integro,92/3_92_1_1338/HLPXGM09049271/2021-07-28/images_videos/80a88c0d228069557ca28e3c86dc18b9_0007.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9129,92,Chiapas,2021-08-04T06:50:00Z,16.1666,2023-04-01T03:27:42.463Z,ed92b935-8b78-400f-9e68-c082fb664983,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09049271/2021-07-28/images_videos/10a71e111fc1df5c50d3420a073c65c1_0008.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9129,92,Chiapas,2021-08-04T06:50:01Z,16.1666,2023-04-01T03:27:42.418Z,addbc273-48b7-4c5e-8691-0409385cbd49,Ocosingo
Chiapas,Degradado,92/3_92_0_1339/HLPXGM09049092/2021-07-29/images_videos/35c8dad021a76730f9e3bfb586cdbebe_0017.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1339,true,Selvas humedas,-90.8165,92,Chiapas,2021-08-05T02:20:06Z,16.1494,2023-04-01T03:25:06.235Z,aedb7e50-bbb9-4e22-9e13-31b014cd6f86,Marqués de Comillas
Chiapas,Degradado,92/3_92_0_1339/HLPXGM09049092/2021-07-29/images_videos/8f71d2a88f7adaa34bd3baba7cf493af_0016.JPG,Selvas humedas,Marqués de Comillas,3_92_0_1339,true,Selvas humedas,-90.8165,92,Chiapas,2021-08-05T02:20:05Z,16.1494,2023-04-01T03:25:06.295Z,67e9522f-b3ce-4235-8937-92ebde4c2018,Marqués de Comillas
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048890/2021-07-28/images_videos/6f6779160de81300d8f4087aa972f572_0019.JPG,Selvas humedas,Marqués de Comillas,3_92_1_1338,true,Selvas humedas,-90.9048,92,Chiapas,2021-08-04T21:14:07Z,16.1583,2023-04-01T03:25:25.564Z,da5d903d-f1e8-4ba7-82a5-417cde750e69,Marqués de Comillas
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/04be2c15214d0dfe3cb053c3833b98a4_0022.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9086,92,Chiapas,2021-08-05T08:23:24Z,16.1619,2023-04-01T03:25:26.020Z,49fedba5-4e7c-4fbc-8bd9-6a8a48c7feee,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/783ed64ec350a9b0eadd24e4441177ef_0023.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9086,92,Chiapas,2021-08-05T08:23:25Z,16.1619,2023-04-01T03:25:26.010Z,ecea63a8-d96a-4908-a656-87cbc14cddc0,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/d2ccf437a0d65b3a23c0db1d92affa98_0016.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9086,92,Chiapas,2021-08-05T01:38:09Z,16.1619,2023-04-01T03:25:25.854Z,530ac6f8-0c65-4b9e-961c-af8501315224,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/cd377d303cd1128cf1925eccba9f7020_0017.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9086,92,Chiapas,2021-08-05T01:38:10Z,16.1619,2023-04-01T03:25:25.919Z,340d030d-b5d5-4b27-a8d1-5e13c340f32c,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/79840bbc9627d20b0650dd8cd9457b21_0019.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9086,92,Chiapas,2021-08-05T01:38:29Z,16.1619,2023-04-01T03:25:25.995Z,8083aff8-7e5c-43fe-89c8-dd51d099932d,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/63aef80b6388ff2d41cb8dada73f5528_0020.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9086,92,Chiapas,2021-08-05T01:38:30Z,16.1619,2023-04-01T03:25:25.909Z,c7019de9-1d09-4f58-b5b9-59ebf62528af,Ocosingo
Sonora,Degradado,95/1_95_0_1348/HLPXGM09049680/2021-08-04/images_videos/93469b87c41eb0346177ce976dede32c_0034.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.958,95,Sonora,2021-08-05T11:50:57Z,31.2577,2023-04-01T03:23:35.171Z,0535f4a2-9eac-4cf0-b0b3-9c4cd80c93f0,Municipio de Agua Prieta
Sonora,Degradado,95/1_95_0_1348/HLPXGM09049680/2021-08-04/images_videos/60f7aeb9d1df1dde9b623011567bd0e4_0035.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.958,95,Sonora,2021-08-05T11:50:58Z,31.2577,2023-04-01T03:23:35.743Z,08413eb6-db6c-4d47-b7fd-b09a22501af4,Municipio de Agua Prieta
Sonora,Degradado,95/1_95_0_1348/HLPXGM09049680/2021-08-04/images_videos/1e0084bd6b78e0991a036d862dad7279_0037.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.958,95,Sonora,2021-08-05T11:51:12Z,31.2577,2023-04-01T03:23:31.532Z,aca86c13-1848-4717-8b2d-95e06e86f71e,Municipio de Agua Prieta
Sonora,Degradado,95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/fb91e5b32af0e98b5a85716665ace1ac_0110.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.952,95,Sonora,2021-08-05T11:03:24Z,31.254,2023-04-01T03:29:07.358Z,da35ffac-c891-430a-93ba-b9a3e0464a66,Municipio de Agua Prieta
Sonora,Integro,95/1_95_1_1350/HLPXGM09049767/2021-08-04/images_videos/c7b563124d65b8e880c2ce3b3ae2a50a_0055.JPG,Bosques templados,Municipio de Agua Prieta,1_95_1_1350,true,Bosques templados,-108.935,95,Sonora,2021-08-05T09:38:49Z,31.1922,2023-04-01T03:29:27.155Z,1710a866-9c91-4ddf-a585-95c665029587,Municipio de Agua Prieta
Sonora,Integro,95/1_95_1_1350/HLPXGM09049767/2021-08-04/images_videos/bf5fbccf75877f5d3f68bd9a3f1c4385_0056.JPG,Bosques templados,Municipio de Agua Prieta,1_95_1_1350,true,Bosques templados,-108.935,95,Sonora,2021-08-05T09:38:50Z,31.1922,2023-04-01T03:29:27.064Z,6eaef11f-0aa6-4c80-8cf1-83a2c4d24881,Municipio de Agua Prieta
Sonora,Degradado,95/1_95_0_1348/HLPXGM09048863/2021-08-04/images_videos/be37d29221eee612e3bc283e8891ca27_0109.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.952,95,Sonora,2021-08-05T11:03:23Z,31.254,2023-04-01T03:29:11.469Z,024b2681-8f0a-4673-adf9-07e196c1f6bd,Municipio de Agua Prieta
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/448380a5beb5c4fc09e99ea32bf9ad64_0025.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9086,92,Chiapas,2021-08-05T08:30:26Z,16.1619,2023-04-01T03:25:25.869Z,59d2de68-7e11-4bc8-8e59-cccc16b37116,Ocosingo
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048270/2021-07-28/images_videos/68508621493a223ed3e1bd15bd91425c_0026.JPG,Selvas humedas,Ocosingo,3_92_1_1338,true,Selvas humedas,-90.9086,92,Chiapas,2021-08-05T08:30:27Z,16.1619,2023-04-01T03:25:25.985Z,28cb3091-d1c5-49cb-b0b4-c06b301b00f0,Ocosingo
Sonora,Degradado,95/1_95_0_1348/HLPXGM09049680/2021-08-04/images_videos/ca7452e917c7a40fb9d25358127fcfb2_0038.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.958,95,Sonora,2021-08-05T11:51:13Z,31.2577,2023-04-01T03:23:06.568Z,880e0ae7-fe61-44bc-ba9b-c4757b43c99f,Municipio de Agua Prieta
Sonora,Degradado,95/1_95_0_1348/HLPXGM09049680/2021-08-04/images_videos/b8f41b5ce6d2dda8cfa08d76a0a63bef_0040.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.958,95,Sonora,2021-08-05T11:52:45Z,31.2577,2023-04-01T03:23:20.919Z,2ac5c1c4-b8cb-4da8-87dd-a9948d888d94,Municipio de Agua Prieta
Sonora,Degradado,95/1_95_0_1348/HLPXGM09049680/2021-08-04/images_videos/919c9d47fddc0e758ef5e9bf67dc1b1b_0041.JPG,Bosques templados,Municipio de Agua Prieta,1_95_0_1348,true,Bosques templados,-108.958,95,Sonora,2021-08-05T11:52:46Z,31.2577,2023-04-01T03:23:18.933Z,47e64b7b-ff8c-4251-93f4-2504ac096120,Municipio de Agua Prieta
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048890/2021-07-28/images_videos/0b48d24f7e1d12ec26d73ea5588f9959_0022.JPG,Selvas humedas,Marqués de Comillas,3_92_1_1338,true,Selvas humedas,-90.9048,92,Chiapas,2021-08-05T15:29:24Z,16.1583,2023-04-01T03:25:25.620Z,8ead8d39-4f5f-42e9-9a43-ab0adf3503a7,Marqués de Comillas
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048890/2021-07-28/images_videos/b9ab30e2fc6c532933fc145772b7d082_0028.JPG,Selvas humedas,Marqués de Comillas,3_92_1_1338,true,Selvas humedas,-90.9048,92,Chiapas,2021-08-05T15:31:13Z,16.1583,2023-04-01T03:25:25.625Z,620fb2f1-193d-403b-8824-66e46e78b773,Marqués de Comillas
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048890/2021-07-28/images_videos/acb3189ee42cfdf6e68bb304d8702297_0029.JPG,Selvas humedas,Marqués de Comillas,3_92_1_1338,true,Selvas humedas,-90.9048,92,Chiapas,2021-08-05T15:31:14Z,16.1583,2023-04-01T03:25:25.676Z,155910b0-bef0-4acb-8bfa-08db64b7c5d2,Marqués de Comillas
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048890/2021-07-28/images_videos/c6c3d51bee6fa8324d33383db52c94f8_0031.JPG,Selvas humedas,Marqués de Comillas,3_92_1_1338,true,Selvas humedas,-90.9048,92,Chiapas,2021-08-05T15:31:24Z,16.1583,2023-04-01T03:25:25.630Z,f85d9f10-eaf3-49a7-ae20-fdbc38e709b2,Marqués de Comillas
Chiapas,Integro,92/3_92_1_1338/HLPXGM09048890/2021-07-28/images_videos/0e4a500d25ecca9194d940db0c35f017_0023.JPG,Selvas humedas,Marqués de Comillas,3_92_1_1338,true,Selvas humedas,-90.9048,92,Chiapas,2021-08-05T15:29:25Z,16.1583,2023-04-01T03:25:25.585Z,9161bee8-5cae-42ce-a32e-32e6a9e5a71e,Marqués de Comillas
